o_zone_id,d_zone_id,dist_km,volume
0,0,0.0,0.0
0,1,0.47503992451940275,0.0
0,2,0.950079840212799,0.0
0,3,1.4251197603888046,0.0
0,4,1.9001596785929795,0.0
0,5,2.3751995978571507,0.0
0,6,2.850239516470012,0.0
0,7,3.3252794327202553,0.0
0,8,3.800319348453927,0.0
0,9,4.275359262881993,0.0
0,10,0.5162368952202009,0.0
0,11,0.7015497432268303,0.0
0,12,1.0812893027104364,0.0
0,13,1.5157651788960746,0.0
0,14,1.9690720204454941,0.0
0,15,2.4306970525613427,0.0
0,16,2.8966661382952146,0.0
0,17,3.365175220653338,0.0
0,18,3.8352935761800704,0.0
0,19,4.306494206298473,0.0
0,20,1.0324738000170086,0.0
0,21,1.1365219882542819,0.0
0,22,1.403111718737104,0.0
0,23,1.75986445837481,0.0
0,24,2.1626103448992513,0.0
0,25,2.5899815177060033,0.0
0,26,3.031581300196129,0.0
0,27,3.482000326046573,0.0
0,28,3.938213744448549,0.0
0,29,4.39841890656697,0.0
0,30,1.5487107065085521,0.0
0,31,1.6199362690716237,0.0
0,32,1.8169368473634402,0.0
0,33,2.1046859199334422,0.0
0,34,2.4514329393015553,0.0
0,35,2.835616583753564,0.0
0,36,3.243963115597458,0.0
0,37,3.668412366343398,0.0
0,38,4.1039711499853695,0.0
0,39,4.547448340469896,0.0
0,40,2.0649476089952694,0.0
0,41,2.1188926053777175,0.0
0,42,2.273059082391218,0.0
0,43,2.509040411872779,0.0
0,44,2.8062723439658948,0.0
0,45,3.1474497000078148,0.0
0,46,3.519816649405562,0.0
0,47,3.9144825136069326,0.0
0,48,4.3253476052276705,0.0
0,49,4.748208602662715,0.0
0,50,2.581184512252686,0.0
0,51,2.6245417323474283,0.0
0,52,2.750515724858871,0.0
0,53,2.9485362188120408,0.0
0,54,3.205277920079219,0.0
0,55,3.507870989269549,0.0
0,56,3.845506839311234,0.0
0,57,4.209762277751715,0.0
0,58,4.594310137184658,0.0
0,59,4.994465382436784,0.0
0,60,3.0974214140729357,0.0
0,61,3.133645450382488,0.0
0,62,3.2398884206066674,0.0
0,63,3.4096112589224465,0.0
0,64,3.6339303342141753,0.0
0,65,3.903444528696208,0.0
0,66,4.209481854493946,0.0
0,67,4.5446699039417915,0.0
0,68,4.9030337935193264,0.0
0,69,5.279856529570389,0.0
0,70,3.613658315241035,0.0
0,71,3.644756423405458,0.0
0,72,3.7364981303530613,0.0
0,73,3.8845891814474944,0.0
0,74,4.082902627502552,0.0
0,75,4.324534720527869,0.0
0,76,4.602668047126834,0.0
0,77,4.9111049355973915,0.0
0,78,5.244501513921615,0.0
0,79,5.598400350554594,0.0
0,80,4.129895218755484,0.0
0,81,4.15713435666178,0.0
0,82,4.237801396466737,0.0
0,83,4.3689378986575,0.0
0,84,4.546178519803027,0.0
0,85,4.764380649404779,0.0
0,86,5.018203850894947,0.0
0,87,5.3025352305130244,0.0
0,88,5.612740232346568,0.0
0,89,5.944769887543098,0.0
0,90,4.646132120839235,0.0
0,91,4.670362277277902,0.0
0,92,4.742309998873626,0.0
0,93,4.859856446364945,0.0
0,94,5.019799344581359,0.0
0,95,5.218241700891251,0.0
0,96,5.450980430872686,0.0
0,97,5.713826132561352,0.0
0,98,6.0028252267062365,0.0
0,99,6.314387739777888,0.0
0,100,0.5162369039494401,0.0
0,101,0.7015375193337451,0.0
0,102,1.08125755781753,0.0
0,103,1.515714232875091,0.0
0,104,1.9690022979830193,0.0
0,105,2.430608799922459,0.0
0,106,2.896559497479316,0.0
0,107,3.3650502775931597,0.0
0,108,3.835150389288311,0.0
0,109,4.306332813469527,0.0
0,110,5.162369022183773,0.0
0,111,5.1841877486942325,0.0
0,112,5.249099794864092,0.0
0,113,5.355538448296995,0.0
0,114,5.501093784709881,0.0
0,115,5.6827608582660645,0.0
0,116,5.897203274486358,0.0
0,117,6.140988463358329,0.0
0,118,6.410769804943443,0.0
0,119,6.703409358980654,0.0
0,120,0.47503992451940275,0.0
0,121,0.7015497432268303,0.0
0,122,1.1365219882542819,0.0
0,123,1.6199362690716237,0.0
0,124,2.1188926053777175,0.0
0,125,2.6245417323474283,0.0
0,126,3.133645450382488,0.0
0,127,3.644756423405458,0.0
0,128,4.15713435666178,0.0
0,129,4.670362277277902,0.0
0,130,4.750399176743769,0.0
0,131,4.778456956718524,0.0
0,132,4.861482327021401,0.0
0,133,4.996736027633646,0.0
0,134,5.180128610340933,0.0
0,135,5.4067638092156916,0.0
0,136,5.671459982623158,0.0
0,137,5.969155950254128,0.0
0,138,6.2951718145146485,0.0
0,139,6.645340816173438,0.0
1,0,0.47503992451940275,0.0
1,1,0.0,0.0
1,2,0.47503992451940275,0.0
1,3,0.950079840212799,0.0
1,4,1.4251197603888046,0.0
1,5,1.9001596785929795,0.0
1,6,2.3751995978571507,0.0
1,7,2.850239516470012,0.0
1,8,3.3252794327202553,0.0
1,9,3.800319348453927,0.0
1,10,0.7015497432268303,0.0
1,11,0.5162368952202009,0.0
1,12,0.7015497432268303,0.0
1,13,1.0812893027104364,0.0
1,14,1.5157651788960746,0.0
1,15,1.9690720204454941,0.0
1,16,2.4306970525613427,0.0
1,17,2.8966661382952146,0.0
1,18,3.365175220653338,0.0
1,19,3.8352935761800704,0.0
1,20,1.1365219882542819,0.0
1,21,1.0324738000170086,0.0
1,22,1.1365219882542819,0.0
1,23,1.403111718737104,0.0
1,24,1.75986445837481,0.0
1,25,2.1626103448992513,0.0
1,26,2.5899815177060033,0.0
1,27,3.031581300196129,0.0
1,28,3.482000326046573,0.0
1,29,3.938213744448549,0.0
1,30,1.6199362690716237,0.0
1,31,1.5487107065085521,0.0
1,32,1.6199362690716237,0.0
1,33,1.8169368473634402,0.0
1,34,2.1046859199334422,0.0
1,35,2.4514329393015553,0.0
1,36,2.835616583753564,0.0
1,37,3.243963115597458,0.0
1,38,3.668412366343398,0.0
1,39,4.1039711499853695,0.0
1,40,2.1188926053777175,0.0
1,41,2.0649476089952694,0.0
1,42,2.1188926053777175,0.0
1,43,2.273059082391218,0.0
1,44,2.509040411872779,0.0
1,45,2.8062723439658948,0.0
1,46,3.1474497000078148,0.0
1,47,3.519816649405562,0.0
1,48,3.9144825136069326,0.0
1,49,4.3253476052276705,0.0
1,50,2.6245417323474283,0.0
1,51,2.581184512252686,0.0
1,52,2.6245417323474283,0.0
1,53,2.750515724858871,0.0
1,54,2.9485362188120408,0.0
1,55,3.205277920079219,0.0
1,56,3.507870989269549,0.0
1,57,3.845506839311234,0.0
1,58,4.209762277751715,0.0
1,59,4.594310137184658,0.0
1,60,3.133645450382488,0.0
1,61,3.0974214140729357,0.0
1,62,3.1336454489444323,0.0
1,63,3.2398884206066674,0.0
1,64,3.4096112589224465,0.0
1,65,3.6339303342141753,0.0
1,66,3.903444528696208,0.0
1,67,4.209481854493946,0.0
1,68,4.544669904933361,0.0
1,69,4.9030337935193264,0.0
1,70,3.644756423405458,0.0
1,71,3.613658315241035,0.0
1,72,3.644756423405458,0.0
1,73,3.7364981303530613,0.0
1,74,3.8845891814474944,0.0
1,75,4.082902627502552,0.0
1,76,4.324534720527869,0.0
1,77,4.602668047126834,0.0
1,78,4.9111049355973915,0.0
1,79,5.244501513921615,0.0
1,80,4.15713435666178,0.0
1,81,4.129895218755484,0.0
1,82,4.15713435666178,0.0
1,83,4.237801396466737,0.0
1,84,4.3689378986575,0.0
1,85,4.546178519803027,0.0
1,86,4.764380649404779,0.0
1,87,5.018203850894947,0.0
1,88,5.3025352305130244,0.0
1,89,5.612740232346568,0.0
1,90,4.670362277277902,0.0
1,91,4.646132120839235,0.0
1,92,4.670362277277902,0.0
1,93,4.742309998873626,0.0
1,94,4.859856446364945,0.0
1,95,5.019799344581359,0.0
1,96,5.218241700891251,0.0
1,97,5.450980430872686,0.0
1,98,5.713826132561352,0.0
1,99,6.0028252267062365,0.0
1,100,0.7015375193337451,0.0
1,101,0.5162369039494401,0.0
1,102,0.7015375129102034,0.0
1,103,1.0812575619852285,0.0
1,104,1.515714232875091,0.0
1,105,1.9690022979830193,0.0
1,106,2.430608799922459,0.0
1,107,2.896559495923554,0.0
1,108,3.365050278932324,0.0
1,109,3.835150389288311,0.0
1,110,5.1841877486942325,0.0
1,111,5.162369022183773,0.0
1,112,5.1841877486942325,0.0
1,113,5.249099794864092,0.0
1,114,5.355538448296995,0.0
1,115,5.501093784709881,0.0
1,116,5.6827608582660645,0.0
1,117,5.897203274486358,0.0
1,118,6.140988463358329,0.0
1,119,6.410769804943443,0.0
1,120,0.950079840212799,0.0
1,121,1.0812893027104364,0.0
1,122,1.403111718737104,0.0
1,123,1.8169368473634402,0.0
1,124,2.273059082391218,0.0
1,125,2.750515724858871,0.0
1,126,3.2398884206066674,0.0
1,127,3.7364981303530613,0.0
1,128,4.237801396466737,0.0
1,129,4.742309998873626,0.0
1,130,4.275359262881993,0.0
1,131,4.306494206298473,0.0
1,132,4.39841890656697,0.0
1,133,4.547448340469896,0.0
1,134,4.748208602662715,0.0
1,135,4.994465382436784,0.0
1,136,5.279856529570389,0.0
1,137,5.598400350554594,0.0
1,138,5.944769887543098,0.0
1,139,6.314387739777888,0.0
2,0,0.950079840212799,0.0
2,1,0.47503992451940275,0.0
2,2,0.0,0.0
2,3,0.47503992451940275,0.0
2,4,0.950079840212799,0.0
2,5,1.4251197603888046,0.0
2,6,1.9001596785929795,0.0
2,7,2.3751995978571507,0.0
2,8,2.850239516470012,0.0
2,9,3.3252794327202553,0.0
2,10,1.0812893027104364,0.0
2,11,0.7015497432268303,0.0
2,12,0.5162368952202009,0.0
2,13,0.7015497432268303,0.0
2,14,1.0812893027104364,0.0
2,15,1.5157651788960746,0.0
2,16,1.9690720204454941,0.0
2,17,2.4306970525613427,0.0
2,18,2.8966661382952146,0.0
2,19,3.365175220653338,0.0
2,20,1.403111718737104,0.0
2,21,1.1365219882542819,0.0
2,22,1.0324738000170086,0.0
2,23,1.1365219882542819,0.0
2,24,1.403111718737104,0.0
2,25,1.75986445837481,0.0
2,26,2.1626103448992513,0.0
2,27,2.5899815177060033,0.0
2,28,3.031581300196129,0.0
2,29,3.482000326046573,0.0
2,30,1.8169368473634402,0.0
2,31,1.6199362690716237,0.0
2,32,1.5487107065085521,0.0
2,33,1.6199362690716237,0.0
2,34,1.8169368473634402,0.0
2,35,2.1046859199334422,0.0
2,36,2.4514329393015553,0.0
2,37,2.835616583753564,0.0
2,38,3.243963115597458,0.0
2,39,3.668412366343398,0.0
2,40,2.273059082391218,0.0
2,41,2.1188926053777175,0.0
2,42,2.0649476089952694,0.0
2,43,2.1188926053777175,0.0
2,44,2.273059082391218,0.0
2,45,2.509040411872779,0.0
2,46,2.8062723439658948,0.0
2,47,3.1474497000078148,0.0
2,48,3.519816649405562,0.0
2,49,3.9144825136069326,0.0
2,50,2.750515724858871,0.0
2,51,2.6245417323474283,0.0
2,52,2.581184512252686,0.0
2,53,2.6245417323474283,0.0
2,54,2.750515724858871,0.0
2,55,2.9485362188120408,0.0
2,56,3.205277920079219,0.0
